securityid,ticker,figi,mindate,maxdate
4283,CHT,BBG000BBYJ94,2003-09-10 00:00:00,
4359,SMIT,BBG000BWH6C1,2003-09-10 00:00:00,2024-05-18 00:00:00
12335,RUE,"",2009-11-16 00:00:00,2013-10-10 00:00:00
4294,SRA,"",2003-09-10 00:00:00,2007-04-26 00:00:00
4232,PESI,BBG000BGRMX7,2003-09-10 00:00:00,
4272,QCRH,BBG000BYZSM8,2003-09-10 00:00:00,
4341,XSB,"",2003-09-10 00:00:00,2007-04-30 00:00:00
4366,SVBF,"",2003-09-10 00:00:00,2005-06-30 00:00:00
4360,WPO,"",2003-09-10 00:00:00,2013-11-28 00:00:00
4321,TOT,BBG000CHZ857,2003-09-10 00:00:00,2021-06-11 00:00:00
4239,IGW,BBG000JP3063,2003-09-10 00:00:00,2010-10-18 00:00:00
4348,DTPI,"",2003-09-10 00:00:00,2010-11-02 00:00:00
4271,PSD,"",2003-09-10 00:00:00,2009-02-08 00:00:00
4276,ILD,"",2003-09-10 00:00:00,2007-05-10 00:00:00
4265,SNT,BBG01M2K3B87,2003-09-10 00:00:00,
4330,TGY,"",2003-09-10 00:00:00,2005-08-15 00:00:00
4248,EHL,"",2003-09-10 00:00:00,2010-03-18 00:00:00
4288,TECD,BBG00JVT21W0,2003-09-10 00:00:00,2024-05-18 00:00:00
4251,CDE,BBG000BF8TF5,2003-09-10 00:00:00,
4331,AAC,BBG00K1Y3PT9,2003-09-10 00:00:00,2010-02-07 00:00:00
4262,MVIS,BBG000BVKXQ5,2003-09-10 00:00:00,
4261,ASH,BBG00D0Y81M1,2003-09-10 00:00:00,
4240,INTU,BBG000BH5DV1,2003-09-10 00:00:00,
4263,PMN,"",2003-09-10 00:00:00,2007-06-25 00:00:00
4358,OCA,"",2003-09-10 00:00:00,2005-11-08 00:00:00
4357,CYP,"",2003-09-10 00:00:00,2009-06-01 00:00:00
4302,FAVS,"",2003-09-10 00:00:00,2007-07-25 00:00:00
12334,DG,BBG000NV1KK7,2009-11-13 00:00:00,
4320,TDH,"",2003-09-10 00:00:00,2015-05-18 00:00:00
4234,CIB,BBG000FCN5H1,2003-09-10 00:00:00,
4364,PAB,BBG0100R2CT8,2003-09-10 00:00:00,
12896,MMYT,"",2010-08-12 00:00:00,
12559,ANLYD,"",2010-03-01 00:00:00,2010-03-28 00:00:00
4350,IWS,BBG000JWZ6F0,2003-09-10 00:00:00,
12333,CHOPU,"",2009-11-11 00:00:00,2011-03-21 00:00:00
4355,VPQ,"",2003-09-10 00:00:00,2005-12-04 00:00:00
4308,PPTV,"",2003-09-10 00:00:00,2006-01-22 00:00:00
4303,AMF,"",2003-09-10 00:00:00,2007-08-20 00:00:00
4326,AML,"",2003-09-10 00:00:00,2006-02-07 00:00:00
4301,WERN,BBG000BWPP85,2003-09-10 00:00:00,
4300,ASRV,BBG000H0X129,2003-09-10 00:00:00,
4347,DKF,"",2003-09-10 00:00:00,2011-04-26 00:00:00
4264,TOX,"",2003-09-10 00:00:00,2006-02-15 00:00:00
4243,JP,"",2003-09-10 00:00:00,2006-04-02 00:00:00
4235,SRC,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4304,CBSH,BBG000BF3G77,2003-09-10 00:00:00,
4295,TBNC,"",2003-09-10 00:00:00,2006-05-18 00:00:00
4352,JOF,BBG000C3RYK3,2003-09-10 00:00:00,
4365,PRGX,"",2003-09-10 00:00:00,2006-08-13 00:00:00
4362,HTLF,BBG000GKFKW1,2003-09-10 00:00:00,
12337,GRID,BBG000PW59Q8,2009-11-17 00:00:00,
4250,SCIX,"",2003-09-10 00:00:00,2006-09-17 00:00:00
4316,NWRE,"",2003-09-10 00:00:00,2007-09-30 00:00:00
12526,SDOW,BBG000QBCTG2,2010-02-11 00:00:00,
4323,STN,"",2003-09-10 00:00:00,2007-11-07 00:00:00
4334,SNJ,"",2003-09-10 00:00:00,2007-11-26 00:00:00
4339,GET,"",2003-09-10 00:00:00,2012-09-30 00:00:00
4259,VZ,BBG000HS77T5,2003-09-10 00:00:00,
4252,CMVT,"",2003-09-10 00:00:00,2013-02-04 00:00:00
4292,GLG,"",2003-09-10 00:00:00,2006-11-06 00:00:00
4289,DD,BBG00BN961G4,2003-09-10 00:00:00,
4313,NWFL,BBG000BN1P63,2003-09-10 00:00:00,
22034,EBET,BBG00ZLGHH52,2021-04-15 00:00:00,2023-10-12 00:00:00
4369,CCI,BBG000FV1Z23,2003-09-10 00:00:00,
4274,RGC,"",2003-09-10 00:00:00,
4338,SAT,"",2003-09-10 00:00:00,2008-01-28 00:00:00
4361,CPE,BBG00DX3DKC6,2003-09-10 00:00:00,2024-05-18 00:00:00
4349,HPS,BBG000C16LM6,2003-09-10 00:00:00,
11562,RTW,"",2008-06-19 00:00:00,2010-05-24 00:00:00
4345,VICL,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4277,SINT,BBG000QVHQW1,2003-09-10 00:00:00,
4368,IPX,BBG0188WZ502,2003-09-10 00:00:00,2003-12-29 00:00:00
4356,APC,BBG000BC40Y8,2003-09-10 00:00:00,2024-05-18 00:00:00
4327,AXCA,"",2003-09-10 00:00:00,2008-02-25 00:00:00
4363,MSTR,BBG000GQJPZ0,2003-09-10 00:00:00,
4228,MANA,"",2003-09-10 00:00:00,2008-04-01 00:00:00
4280,LPTH,BBG000M6G940,2003-09-10 00:00:00,
3814,USEG,BBG000BW5LG7,2003-09-10 00:00:00,
4319,EWM,BBG000BK3L48,2003-09-10 00:00:00,
12895,RP,BBG000CN5CJ3,2010-08-12 00:00:00,2024-05-18 00:00:00
4256,PMID,"",2003-09-10 00:00:00,2008-08-05 00:00:00
4311,TSS,BBG000C1JTL6,2003-09-10 00:00:00,2024-05-18 00:00:00
4287,SWH,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4371,CVU,BBG000GZFVB7,2003-09-10 00:00:00,
4309,VAI,"",2003-09-10 00:00:00,2003-11-02 00:00:00
4325,AB,"",2003-09-10 00:00:00,2003-11-13 00:00:00
4314,STFR,"",2003-09-10 00:00:00,2003-12-01 00:00:00
4246,TMT,"",2003-09-10 00:00:00,2003-12-07 00:00:00
4242,CUM,BBG000BGPTV6,2003-09-10 00:00:00,2003-12-10 00:00:00
4269,EFDS,"",2003-09-10 00:00:00,2004-01-01 00:00:00
4318,BKC,"",2003-09-10 00:00:00,2004-02-09 00:00:00
4247,AMW,"",2003-09-10 00:00:00,2004-02-23 00:00:00
4237,XLG,"",2003-09-10 00:00:00,2004-03-14 00:00:00
4293,ITN,"",2003-09-10 00:00:00,2004-05-20 00:00:00
4315,HAKI,"",2003-09-10 00:00:00,2004-06-07 00:00:00
4236,VINT,"",2003-09-10 00:00:00,2004-07-14 00:00:00
4306,SSPX,"",2003-09-10 00:00:00,2004-08-08 00:00:00
4238,CIMA,"",2003-09-10 00:00:00,2004-08-12 00:00:00
4343,CBBI,"",2003-09-10 00:00:00,2004-09-15 00:00:00
4335,AWE,"",2003-09-10 00:00:00,2004-10-26 00:00:00
4255,NUI,"",2003-09-10 00:00:00,2004-11-30 00:00:00
4297,KILN,"",2003-09-10 00:00:00,2005-01-09 00:00:00
4332,AMAT,BBG000BBPFB9,2003-09-10 00:00:00,
4497,ALNC,"",2003-09-10 00:00:00,2013-03-10 00:00:00
4381,SHW,BBG000BSXQV7,2003-09-10 00:00:00,
4382,TYL,BBG000BVWZF9,2003-09-10 00:00:00,
4459,DHI,BBG000DQTXY6,2003-09-10 00:00:00,
4506,NASI,"",2003-09-10 00:00:00,2005-03-27 00:00:00
4377,MKE,"",2003-09-10 00:00:00,2010-07-25 00:00:00
4402,NOLD,"",2003-09-10 00:00:00,2005-05-19 00:00:00
4392,PIS,"",2003-09-10 00:00:00,2013-03-11 00:00:00
4401,KRC,BBG000BLMXN8,2003-09-10 00:00:00,
4391,PIM,BBG000BR6QG6,2003-09-10 00:00:00,
16692,OACQ,"",2016-06-23 00:00:00,2018-02-21 00:00:00
4433,IMCL,"",2003-09-10 00:00:00,2008-11-24 00:00:00
4437,NCOG,"",2003-09-10 00:00:00,2006-11-15 00:00:00
4466,DLX,BBG000BH6360,2003-09-10 00:00:00,
4518,NFG,BBG000BPYD87,2003-09-10 00:00:00,
4519,QMM,"",2003-09-10 00:00:00,2006-12-03 00:00:00
4422,KOSP,"",2003-09-10 00:00:00,2006-12-14 00:00:00
4435,LXP,BBG000BL3355,2003-09-10 00:00:00,
4521,IFCJ,"",2003-09-10 00:00:00,2007-01-02 00:00:00
4224,CRN,"",2003-09-10 00:00:00,2010-08-12 00:00:00
4424,UNB,BBG000CTQBQ1,2003-09-10 00:00:00,
4471,AGNT,"",2003-09-10 00:00:00,2005-07-07 00:00:00
4439,CUNO,"",2003-09-10 00:00:00,2005-08-02 00:00:00
4441,VRSN,BBG000BGKHZ3,2003-09-10 00:00:00,
4485,MAM,"",2003-09-10 00:00:00,2010-12-21 00:00:00
4408,HSKA,"",2003-09-10 00:00:00,2010-12-29 00:00:00
4463,AUDC,"",2003-09-10 00:00:00,
4479,SCSC,BBG000BHTPZ4,2003-09-10 00:00:00,
4472,ODFL,BBG000CHSS88,2003-09-10 00:00:00,
4398,WBR,"",2003-09-10 00:00:00,2005-08-16 00:00:00
4484,KNDL,"",2003-09-10 00:00:00,2011-07-12 00:00:00
4449,SJOE,"",2003-09-10 00:00:00,2007-01-31 00:00:00
4513,TKC,BBG000F0XHJ8,2003-09-10 00:00:00,
4414,VICR,BBG000C3VHF1,2003-09-10 00:00:00,
4512,PPK,"",2003-09-10 00:00:00,2007-03-11 00:00:00
4488,CHRW,"",2003-09-10 00:00:00,2005-10-16 00:00:00
4430,TXA,"",2003-09-10 00:00:00,2008-12-08 00:00:00
4409,FSTR,BBG000D5LK23,2003-09-10 00:00:00,
4465,COLB,BBG000CTGXS2,2003-09-10 00:00:00,
4461,ABCB,BBG000CDY3H5,2003-09-10 00:00:00,
4426,ORI,BBG000C4PLF7,2003-09-10 00:00:00,
4403,MBFI,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4395,CALP,"",2003-09-10 00:00:00,2011-11-07 00:00:00
4427,PNNW,"",2003-09-10 00:00:00,2012-01-25 00:00:00
4516,XKK,"",2003-09-10 00:00:00,2012-02-09 00:00:00
4418,APHT,"",2003-09-10 00:00:00,2006-01-30 00:00:00
4404,NEOL,"",2003-09-10 00:00:00,2009-02-11 00:00:00
4478,PICO,BBG00DK8BFV1,2003-09-10 00:00:00,2024-05-18 00:00:00
4412,JBI,"",2003-09-10 00:00:00,2013-12-19 00:00:00
4378,SSTR,"",2003-09-10 00:00:00,2009-03-11 00:00:00
4493,SEBL,"",2003-09-10 00:00:00,2006-01-31 00:00:00
4498,CVBK,"",2003-09-10 00:00:00,2012-05-13 00:00:00
4446,VCI,"",2003-09-10 00:00:00,2014-02-04 00:00:00
4447,AIRN,"",2003-09-10 00:00:00,2009-04-12 00:00:00
12340,MNA,BBG000BBBDD7,2009-11-17 00:00:00,
12341,MINT,BBG000PVW5B4,2009-11-17 00:00:00,
4508,ARTC,"",2003-09-10 00:00:00,2014-05-29 00:00:00
4470,WFSI,"",2003-09-10 00:00:00,2006-02-28 00:00:00
4394,ABLE,BBG000C4DB08,2003-09-10 00:00:00,2006-10-12 00:00:00
22036,FTAAW,"",2021-04-16 00:00:00,2023-02-23 00:00:00
2998,EGO,BBG000BN7277,2003-09-10 00:00:00,
4460,NZX,"",2003-09-10 00:00:00,2012-07-08 00:00:00
12342,CVVT,"",2009-11-17 00:00:00,2012-09-20 00:00:00
4420,PSY,"",2003-09-10 00:00:00,2012-12-09 00:00:00
4454,TCO,BBG000BGPVW0,2003-09-10 00:00:00,2024-05-18 00:00:00
4411,TXI,"",2003-09-10 00:00:00,2014-07-01 00:00:00
12339,SKBID,"",2009-11-17 00:00:00,2009-12-14 00:00:00
4481,RLF,"",2003-09-10 00:00:00,2009-12-20 00:00:00
4428,PPP,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4483,PD,BBG0043BYPB8,2003-09-10 00:00:00,
4417,TIE,"",2003-09-10 00:00:00,2013-01-08 00:00:00
4396,PUK,BBG000C58NY8,2003-09-10 00:00:00,
4445,PETM,"",2003-09-10 00:00:00,2015-03-11 00:00:00
4434,TKA,BBG000BBR529,2003-09-10 00:00:00,2007-05-17 00:00:00
4492,HORC,"",2003-09-10 00:00:00,2007-05-31 00:00:00
4489,AIH,"",2003-09-10 00:00:00,2007-06-10 00:00:00
4423,RTI,"",2003-09-10 00:00:00,2015-07-23 00:00:00
4486,VGZ,BBG000F2BG19,2003-09-10 00:00:00,
4452,BGC,BBG01H9FTGX5,2003-09-10 00:00:00,
4380,SBS,BBG000BJLSG3,2003-09-10 00:00:00,
4502,JOUT,BBG000HCXFS4,2003-09-10 00:00:00,
22035,UGCE,"",2021-04-16 00:00:00,2022-07-24 00:00:00
4515,CDC,BBG006QSN876,2003-09-10 00:00:00,
4436,FXEN,"",2003-09-10 00:00:00,2016-01-03 00:00:00
4379,IMR,"",2003-09-10 00:00:00,2009-09-30 00:00:00
4431,MEDX,BBG01DMT6JB2,2003-09-10 00:00:00,
4473,PBY,"",2003-09-10 00:00:00,2016-02-04 00:00:00
4385,CHIC,"",2003-09-10 00:00:00,2009-10-13 00:00:00
14575,DVCR,BBG000L9MD85,2013-03-18 00:00:00,2024-05-18 00:00:00
11122,RMS,"",2007-11-08 00:00:00,2010-05-24 00:00:00
4490,AIR,BBG000BBGQF1,2003-09-10 00:00:00,
4487,BMET,"",2003-09-10 00:00:00,2007-09-25 00:00:00
4474,BOFL,"",2003-09-10 00:00:00,2010-06-10 00:00:00
4388,CHK,BBG00Z6DX554,2003-09-10 00:00:00,
4386,EBSC,"",2003-09-10 00:00:00,2003-10-26 00:00:00
4464,BNCC,BBG000FFLF20,2003-09-10 00:00:00,2008-01-29 00:00:00
12897,PSTB,"",2010-08-13 00:00:00,2024-05-18 00:00:00
12338,BAB,BBG000C00736,2009-11-17 00:00:00,
4462,ADRA,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4494,ZNH,BBG00KPBZS30,2003-09-10 00:00:00,2024-05-18 00:00:00
4393,OSKY,"",2003-09-10 00:00:00,2008-03-16 00:00:00
4520,VVUS,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4419,NBM,"",2003-09-10 00:00:00,2008-07-09 00:00:00
4504,SAM,BBG000BCZBF1,2003-09-10 00:00:00,
4468,DWID,"",2003-09-10 00:00:00,2008-08-05 00:00:00
4390,MASB,"",2003-09-10 00:00:00,2008-09-03 00:00:00
4457,SYBR,BBG000FTZ251,2003-09-10 00:00:00,2008-10-01 00:00:00
4522,ATBC,"",2003-09-10 00:00:00,2009-10-28 00:00:00
4500,SYMC,BBG00FZLQ6K7,2003-09-10 00:00:00,2024-05-18 00:00:00
4526,CMC,BBG000BFSND8,2003-09-10 00:00:00,
4432,WLHN,"",2003-09-10 00:00:00,2003-11-05 00:00:00
4416,MXR,"",2003-09-10 00:00:00,2003-12-18 00:00:00
4503,MUSE,"",2003-09-10 00:00:00,2004-01-01 00:00:00
4523,BDQ,"",2003-09-10 00:00:00,2004-02-11 00:00:00
4496,AIMM,"",2003-09-10 00:00:00,2004-05-25 00:00:00
4448,RJI,"",2003-09-10 00:00:00,2004-05-27 00:00:00
4405,FNFN,"",2003-09-10 00:00:00,2004-06-13 00:00:00
4413,PLG,"",2003-09-10 00:00:00,2004-06-15 00:00:00
4476,EWF,"",2003-09-10 00:00:00,2004-06-30 00:00:00
4505,HMP,"",2003-09-10 00:00:00,2004-08-01 00:00:00
4384,CERI,"",2003-09-10 00:00:00,2004-08-01 00:00:00
4491,EBY,"",2003-09-10 00:00:00,2004-08-30 00:00:00
4501,NCEN,"",2003-09-10 00:00:00,2004-09-30 00:00:00
4511,WSBI,"",2003-09-10 00:00:00,2004-10-03 00:00:00
4410,NAP,"",2003-09-10 00:00:00,2004-10-17 00:00:00
4406,SOTR,"",2003-09-10 00:00:00,2004-10-31 00:00:00
4400,IEV,BBG000BXV152,2003-09-10 00:00:00,
4507,AEN,"",2003-09-10 00:00:00,2004-12-26 00:00:00
4469,PSFT,"",2003-09-10 00:00:00,2005-01-09 00:00:00
4475,CINF,BBG000BFPK65,2003-09-10 00:00:00,
26608,SDFI,BBG01N1MFDQ5,2024-06-10 00:00:00,
4586,SCKT,"",2003-09-10 00:00:00,2008-10-23 00:00:00
4659,PKK,"",2003-09-10 00:00:00,2013-03-11 00:00:00
360,ATSI,"",2003-09-10 00:00:00,2010-08-12 00:00:00
4631,NVR,BBG000BQBYR3,2003-09-10 00:00:00,
4657,BE,"",2003-09-10 00:00:00,2008-11-16 00:00:00
4620,RXB,"",2003-09-10 00:00:00,2008-11-24 00:00:00
4644,PURE,BBG000BVNF18,2003-09-10 00:00:00,2013-05-16 00:00:00
4601,HELX,BBG000J7Q1L9,2003-09-10 00:00:00,2006-07-18 00:00:00
8453,PBH,BBG000QM0RZ4,2005-02-10 00:00:00,
4641,CPTS,"",2003-09-10 00:00:00,2013-06-05 00:00:00
4539,RNAI,"",2003-09-10 00:00:00,2007-01-02 00:00:00
4635,FTE,"",2003-09-10 00:00:00,2013-06-30 00:00:00
4630,FCN,BBG000K88H58,2003-09-10 00:00:00,
4583,ARB,"",2003-09-10 00:00:00,2013-09-30 00:00:00
4591,UHS,BBG000CB8Q50,2003-09-10 00:00:00,
4668,BQH,BBG000DXDJW1,2003-09-10 00:00:00,2024-05-18 00:00:00
1676,ANLY,"",2003-09-10 00:00:00,2013-10-13 00:00:00
4546,PRW,"",2003-09-10 00:00:00,2009-01-11 00:00:00
4610,HAMP,"",2003-09-10 00:00:00,2007-01-18 00:00:00
4531,XFA,"",2003-09-10 00:00:00,2007-02-04 00:00:00
4528,ISON,"",2003-09-10 00:00:00,2007-02-12 00:00:00
4622,BOKF,BBG000CFZ003,2003-09-10 00:00:00,
4640,AD,"",2003-09-10 00:00:00,2007-03-04 00:00:00
4533,MRNN,"",2003-09-10 00:00:00,2005-03-31 00:00:00
4649,ALO,BBG00CTTH3D9,2003-09-10 00:00:00,2008-12-30 00:00:00
4617,AWG,"",2003-09-10 00:00:00,2007-04-15 00:00:00
4652,PREM,"",2003-09-10 00:00:00,2007-07-15 00:00:00
4569,VAL,"",2003-09-10 00:00:00,
4596,SDX,BBG000BLDP28,2003-09-10 00:00:00,2007-07-16 00:00:00
4557,THT,"",2003-09-10 00:00:00,2005-05-02 00:00:00
22037,FTAA,"",2021-04-16 00:00:00,2023-02-23 00:00:00
4556,PRFS,"",2003-09-10 00:00:00,2009-05-18 00:00:00
16693,DYNC,"",2016-06-27 00:00:00,2019-06-30 00:00:00
4581,PLP,"",2003-09-10 00:00:00,2014-09-15 00:00:00
4667,WHX,"",2003-09-10 00:00:00,2015-02-16 00:00:00
4559,FBC,BBG00L438H60,2003-09-10 00:00:00,2024-05-18 00:00:00
4672,BF,BBG000BR53N0,2003-09-10 00:00:00,2007-09-06 00:00:00
4582,SLB,BBG000BT41Q8,2003-09-10 00:00:00,
4598,CCB,BBG000QK5803,2003-09-10 00:00:00,
4573,NBSC,"",2003-09-10 00:00:00,2007-09-24 00:00:00
3844,BRP,"",2003-09-10 00:00:00,2015-03-15 00:00:00
4677,UNTY,BBG000K0KW21,2003-09-10 00:00:00,
4534,POS,"",2003-09-10 00:00:00,2007-10-01 00:00:00
4611,PBTC,"",2003-09-10 00:00:00,2007-10-15 00:00:00
12344,BXDD,"",2009-11-18 00:00:00,2011-05-04 00:00:00
12313,ZROZ,BBG000PN8QP8,2009-11-04 00:00:00,
4593,BCO,BBG000DR5QP5,2003-09-10 00:00:00,
4579,KSL,"",2003-09-10 00:00:00,2005-07-04 00:00:00
4540,DSA,"",2003-09-10 00:00:00,2007-11-01 00:00:00
7746,OSCI,"",2004-08-05 00:00:00,2009-07-20 00:00:00
4674,PCL,"",2003-09-10 00:00:00,2016-02-21 00:00:00
4560,HGR,BBG000C52YP0,2003-09-10 00:00:00,2016-02-28 00:00:00
4647,JAKK,BBG000GPK708,2003-09-10 00:00:00,
4658,NGI,"",2003-09-10 00:00:00,2007-11-13 00:00:00
4643,TEK,"",2003-09-10 00:00:00,2007-11-22 00:00:00
4588,CHIR,BBG00MRS8FK6,2003-09-10 00:00:00,2024-02-19 00:00:00
4604,REG,BBG000BL46Q4,2003-09-10 00:00:00,
4662,TDSC,BBG000D42FJ0,2003-09-10 00:00:00,2011-05-27 00:00:00
4634,CRMT,BBG000CM6L31,2003-09-10 00:00:00,
4577,WBD,"",2003-09-10 00:00:00,2011-05-30 00:00:00
4642,HRSH,"",2003-09-10 00:00:00,2009-11-01 00:00:00
4609,SNN,BBG000C2W4K5,2003-09-10 00:00:00,
4555,DSCO,"",2003-09-10 00:00:00,2016-04-18 00:00:00
4566,CRWN,"",2003-09-10 00:00:00,2016-05-02 00:00:00
4645,AACB,"",2003-09-10 00:00:00,2005-07-07 00:00:00
4606,AED,"",2003-09-10 00:00:00,2005-07-24 00:00:00
12837,BDCO,BBG000C3VWQ6,2010-08-16 00:00:00,2012-02-27 00:00:00
4670,NXTL,"",2003-09-10 00:00:00,2005-08-14 00:00:00
4653,EUF,"",2003-09-10 00:00:00,2005-09-13 00:00:00
4600,JHP,"",2003-09-10 00:00:00,2016-05-08 00:00:00
3463,SOFO,"",2003-09-10 00:00:00,2009-11-16 00:00:00
4547,RITA,BBG013ZBNKQ1,2003-09-10 00:00:00,
4529,OXGN,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4626,SBZ,"",2003-09-10 00:00:00,2005-11-14 00:00:00
4624,RQI,BBG000CCPJS0,2003-09-10 00:00:00,
4558,AVO,BBG005C9W679,2003-09-10 00:00:00,
4554,BTI,BBG000BWPXQ8,2003-09-10 00:00:00,
4530,UTMD,BBG000HFDNW7,2003-09-10 00:00:00,
4574,SRXA,"",2003-09-10 00:00:00,2005-12-01 00:00:00
22038,GBRGW,"",2021-04-16 00:00:00,2023-05-17 00:00:00
4541,NYER,"",2003-09-10 00:00:00,2010-01-31 00:00:00
4655,MEM,BBG018PW2PT4,2003-09-10 00:00:00,
4538,DL,BBG000BM2MR8,2003-09-10 00:00:00,2024-05-18 00:00:00
4550,YOCM,"",2003-09-10 00:00:00,2006-01-02 00:00:00
4623,MOND,BBG00YV3T271,2003-09-10 00:00:00,
4589,FRSH,BBG0029KYGL5,2003-09-10 00:00:00,
4584,BZA,"",2003-09-10 00:00:00,2010-01-31 00:00:00
4605,SMX,"",2003-09-10 00:00:00,
4548,SNS,"",2003-09-10 00:00:00,2010-04-08 00:00:00
4602,IDXC,"",2003-09-10 00:00:00,2006-01-04 00:00:00
4568,SAFE,BBG000H35J52,2003-09-10 00:00:00,
4544,TMR,"",2003-09-10 00:00:00,2010-05-13 00:00:00
4618,GLBK,"",2003-09-10 00:00:00,2003-10-20 00:00:00
4614,MGS,"",2003-09-10 00:00:00,2010-06-17 00:00:00
4664,SAN,BBG000BCZQ13,2003-09-10 00:00:00,2012-04-13 00:00:00
4592,AMCC,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4671,XRIT,"",2003-09-10 00:00:00,2012-05-15 00:00:00
4561,PSB,BBG00JRSWFH0,2003-09-10 00:00:00,2024-05-18 00:00:00
4576,IVD,"",2003-09-10 00:00:00,2012-06-17 00:00:00
4661,SMSC,"",2003-09-10 00:00:00,2012-08-02 00:00:00
9459,RFG,BBG00KJR2X73,2006-03-07 00:00:00,
4638,MSY,"",2003-09-10 00:00:00,2012-08-26 00:00:00
4590,FEIC,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4650,BFAM,"",2003-09-10 00:00:00,2008-05-29 00:00:00
4656,ALTH,"",2003-09-10 00:00:00,2012-09-05 00:00:00
4621,WAYN,BBG000BHRMK9,2003-09-10 00:00:00,2024-05-18 00:00:00
4567,IMT,"",2003-09-10 00:00:00,2012-10-14 00:00:00
4527,ESL,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4628,WLSN,"",2003-09-10 00:00:00,2008-07-21 00:00:00
4666,TFX,BBG000BV59Y6,2003-09-10 00:00:00,
4675,MHE,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4625,CTB,BBG000BGKXV2,2003-09-10 00:00:00,2024-05-18 00:00:00
4627,IWF,BBG000BTR7Z0,2003-09-10 00:00:00,
4629,AZN,BBG000BZ0DK8,2003-09-10 00:00:00,
4595,GDT,"",2003-09-10 00:00:00,2006-04-23 00:00:00
4619,NX,BBG000TXVLZ6,2003-09-10 00:00:00,
4648,REPT,"",2003-09-10 00:00:00,2003-09-21 00:00:00
4537,WTEL,"",2003-09-10 00:00:00,2003-11-06 00:00:00
4585,MFUN,"",2003-09-10 00:00:00,2003-11-09 00:00:00
4587,BEI,"",2003-09-10 00:00:00,2004-02-23 00:00:00
4571,FMKT,"",2003-09-10 00:00:00,2004-06-30 00:00:00
4612,TROV,"",2003-09-10 00:00:00,2004-07-18 00:00:00
4632,PENG,"",2003-09-10 00:00:00,2004-07-28 00:00:00
4669,LMIN,"",2003-09-10 00:00:00,2004-08-18 00:00:00
4563,WOFC,"",2003-09-10 00:00:00,2004-08-31 00:00:00
4615,PDQ,"",2003-09-10 00:00:00,2004-10-10 00:00:00
4613,BQT,"",2003-09-10 00:00:00,2004-12-09 00:00:00
4654,ILXO,"",2003-09-10 00:00:00,2004-12-20 00:00:00
4637,HOST,"",2003-09-10 00:00:00,2005-01-27 00:00:00
4562,AVM,"",2003-09-10 00:00:00,2006-06-26 00:00:00
947,KMX,BBG000BLMZK6,2003-09-10 00:00:00,
4763,NKO,"",2003-09-10 00:00:00,2013-03-10 00:00:00
12097,ZZC,"",2009-07-17 00:00:00,2013-03-18 00:00:00
2157,DIA,BBG000BTDS98,2003-09-10 00:00:00,
4739,ARI,BBG000NFPF36,2003-09-10 00:00:00,
4817,JOE,BBG000D6TC94,2003-09-10 00:00:00,
4767,MMUS,"",2003-09-10 00:00:00,2013-05-01 00:00:00
4743,CLTK,"",2003-09-10 00:00:00,2005-07-10 00:00:00
4698,MNC,"",2003-09-10 00:00:00,2009-03-03 00:00:00
4718,ECL,BBG000BHKYH4,2003-09-10 00:00:00,
4827,GTIM,"",2003-09-10 00:00:00,2010-12-30 00:00:00
1992,TMOS,"",2003-09-10 00:00:00,2003-10-01 00:00:00
4802,MRVC,"",2003-09-10 00:00:00,2024-05-18 00:00:00
4779,TR,BBG000BVJNQ9,2003-09-10 00:00:00,
12899,NEWN,"",2010-08-16 00:00:00,2013-05-05 00:00:00
4715,WSTF,"",2003-09-10 00:00:00,2009-03-19 00:00:00
4717,DLM,"",2003-09-10 00:00:00,2011-03-08 00:00:00
4694,HCN,BBG000BKY1G5,2003-09-10 00:00:00,2018-02-28 00:00:00
4758,LUCY,BBG014FPQ7D0,2003-09-10 00:00:00,
4755,SLM,BBG000BBCQD7,2003-09-10 00:00:00,
4773,SNF,"",2003-09-10 00:00:00,2011-08-31 00:00:00
3417,RGX,"",2003-09-10 00:00:00,2006-11-15 00:00:00
12349,BXUC,"",2009-11-18 00:00:00,2013-06-27 00:00:00
4734,BEIQ,"",2003-09-10 00:00:00,2005-10-05 00:00:00
4696,NFM,"",2003-09-10 00:00:00,2012-08-05 00:00:00
4791,CERS,BBG000HBVZX8,2003-09-10 00:00:00,
4822,MFN,"",2003-09-10 00:00:00,2012-04-01 00:00:00
4824,TERN,"",2003-09-10 00:00:00,2005-11-20 00:00:00
4768,PKBK,BBG000C3LQ53,2003-09-10 00:00:00,
4741,ESLT,"",2003-09-10 00:00:00,
4695,HMC,BBG000BL6B45,2003-09-10 00:00:00,
4777,KRB,"",2003-09-10 00:00:00,2006-01-02 00:00:00
4723,MTB,BBG000D9KWL9,2003-09-10 00:00:00,
